AccusedMasterID,CaseMasterID,PersonMasterID,AccusedName,AgeYear,GenderID,PersonID,MO
7077,4151,6768,Radhika Chad,16,T,A1,Loan-default cheating
7078,4151,6770,Orinder Mangal,63,M,A2,Shell company fraud
7079,4151,6769,Qasim Singhal,65,M,A3,Loan-default cheating
7080,4152,6772,Sanaya Kunda,42,F,A1,Lock-picking
7081,4152,6771,Simon Mand,35,T,A2,Forced window/door entry
7082,4153,211,Sachi Lala,43,F,A1,Forced window/door entry
7083,4153,6773,Lavanya Palla,65,F,A2,Vehicle theft with duplicate key
7084,4154,6774,Sai Mandal,31,F,A1,Knife-related assault
7085,4154,6775,Tamanna Karan,47,F,A2,Knife-related assault
7086,4155,6776,Yashawini Oommen,32,F,A1,Lock-picking
7087,4155,6779,Zashil Ravi,24,M,A2,Forced window/door entry
7088,4155,6777,Ekani Butala,57,F,A3,Lock-picking
7089,4155,6778,Yatan Agrawal,48,M,A4,Lock-picking
7090,4156,6780,Rishi Nayar,20,M,A1,Ambush attack at night
7091,4157,6781,Forum Gala,53,F,A1,Daylight chain/bag snatching
7092,4157,6783,Omisha Puri,28,F,A2,Daylight chain/bag snatching
7093,4157,6782,Bakhshi Basu,23,M,A3,Vehicle theft with duplicate key
7094,4158,6784,Damini Ratti,55,T,A1,Forced window/door entry
7095,4159,6785,Damini Pant,44,F,A1,Unarmed physical assault
7096,4159,6788,Zayan Iyengar,35,T,A2,Knife-related assault
7097,4159,6786,Dalbir Rattan,26,M,A3,Unarmed physical assault
7098,4159,6787,Bhavika Gandhi,40,T,A4,Blunt weapon assault
7099,4160,6789,Aarav Raj,65,M,A1,Ambush attack at night
7100,4160,6790,Janani Wable,47,T,A2,Unarmed physical assault
7101,4161,124,Ishanvi Bandi,26,F,A1,Loan-default cheating
7102,4162,6791,Nidra Vohra,56,F,A1,Family/relative-perpetrated
7103,4163,6792,Bhavna Loyal,54,F,A1,Workplace harassment
7104,4163,6793,Xavier Bhasin,43,T,A2,Persistent online stalking before offence
7105,4164,6794,Mugdha Minhas,38,T,A1,Social media impersonation
7106,4165,6795,Mason Guha,26,M,A1,Daylight chain/bag snatching
7107,4165,6796,Warda Khurana,52,F,A2,Lock-picking
7108,4166,6797,Tripti Chandra,50,F,A1,Ambush attack at night
7109,4167,6799,Ubika Bhat,56,T,A1,Ambush attack at night
7110,4167,6798,Mohammed Mohanty,39,T,A2,Knife-related assault
7111,4167,6800,Damyanti Khare,65,F,A3,Ambush attack at night
7112,4168,6801,Januja Ghosh,56,F,A1,Workplace harassment
7113,4169,6803,Bahadurjit Nath,23,T,A1,Loan-default cheating
7114,4169,6802,Peter Kala,57,T,A2,Loan-default cheating
7115,4169,6804,Oviya Kari,25,T,A3,Ponzi / fake investment scheme
7116,4170,6806,Riya Panchal,53,F,A1,Forced window/door entry
7117,4170,6805,Urvashi Lall,48,F,A2,Forced window/door entry
7118,4171,6808,Nakul Virk,41,M,A1,Daylight chain/bag snatching
7119,4171,6807,Omaja Date,44,F,A2,Forced window/door entry
7120,4172,6809,Lucky Guha,16,M,A1,Shell company fraud
7121,4173,6810,Tanay Mital,36,M,A1,Knife-related assault
7122,4174,6812,Vrishti Sankaran,47,F,A1,Forced window/door entry
7123,4174,6811,Ria Suresh,41,T,A2,Vehicle theft with duplicate key
7124,4175,6813,Sathvik Pal,63,T,A1,Ambush attack at night
7125,4175,196,Zayan Gour,33,M,A2,Ambush attack at night
7126,4176,167,Vyanjana Walia,55,F,A1,Vehicle theft with duplicate key
7127,4177,6814,Chaitaly Dar,51,T,A1,Social media impersonation
7128,4177,6815,Tanay Pau,60,M,A2,Social media impersonation
7129,4178,6816,Bhavika Dey,47,F,A1,Social media impersonation
7130,4178,6817,Jason Yohannan,38,M,A2,Phishing link / fake link
7131,4179,6818,Bahadurjit Master,37,T,A1,Unarmed physical assault
7132,4180,6820,Arjun Sood,54,M,A1,Social media impersonation
7133,4180,6819,Naveen Sha,24,M,A2,Fake KYC update call
7134,4181,6822,Pallavi Parmer,65,T,A1,Unarmed physical assault
7135,4181,6821,Nakul Kala,53,M,A2,Knife-related assault
7136,4182,6823,Nachiket Narula,36,T,A1,Ambush attack at night
7137,4183,6824,Yatin Keer,18,M,A1,Ambush attack at night
7138,4184,6825,Jeevika Suresh,23,F,A1,Loan-default cheating
7139,4185,6826,Wazir Jain,27,M,A1,Unarmed physical assault
7140,4186,6827,Alexander Thakkar,58,T,A1,Vehicle theft with duplicate key
7141,4187,6828,Shivansh Sethi,37,T,A1,Loan-default cheating
7142,4188,6829,Aarini Rajagopal,49,T,A1,Blunt weapon assault
7143,4189,6830,Patrick Bera,37,M,A1,Knife-related assault
7144,4190,6833,Gaurika Tripathi,61,F,A1,Vehicle theft with duplicate key
7145,4190,6832,Ekantika Chand,18,F,A2,Vehicle theft with duplicate key
7146,4190,6831,Udarsh Bhattacharyya,24,M,A3,Vehicle theft with duplicate key
7147,4191,6834,Nimrat Ganesan,44,T,A1,OTP fraud
7148,4191,181,Bhavani Shan,22,F,A2,Phishing link / fake link
7149,4192,6835,Champak Bal,60,M,A1,Lock-picking
7150,4192,6836,Dhruv Nagy,45,T,A2,Lock-picking
7151,4193,6839,Harish Agrawal,52,M,A1,Daylight chain/bag snatching
7152,4193,6838,Adweta Narula,33,T,A2,Daylight chain/bag snatching
7153,4193,6837,Bakhshi Mahal,37,M,A3,Lock-picking
7154,4194,6840,Faraj Malhotra,24,M,A1,Fake KYC update call
7155,4195,6841,Xavier Yohannan,53,T,A1,Workplace harassment
7156,4195,6842,Onveer Balan,19,M,A2,Persistent online stalking before offence
7157,4196,6843,Gaurika Suresh,20,F,A1,Knife-related assault
7158,4197,6845,Naksh Bath,53,M,A1,Lock-picking
7159,4197,6844,Yuvraj Dyal,33,M,A2,Lock-picking
7160,4198,6846,Balveer Bir,18,M,A1,Persistent online stalking before offence
7161,4199,142,Rachita Acharya,34,F,A1,Cheque bounce fraud
7162,4199,6847,Ayush Prasad,22,T,A2,Shell company fraud
7163,4199,6848,Girindra Saha,45,M,A3,Ponzi / fake investment scheme
7164,4200,6849,Irya Agarwal,51,T,A1,Ambush attack at night
7165,4201,4,Osha Modi,48,F,A1,Ponzi / fake investment scheme
7166,4201,6851,Barkha Chand,18,F,A2,Ponzi / fake investment scheme
7167,4201,132,Tara Vora,38,T,A3,Shell company fraud
7168,4201,6850,Aadhya Magar,27,T,A4,Shell company fraud
7169,4202,6853,Xiti Badal,41,F,A1,Ambush attack at night
7170,4202,6852,Zansi Wali,63,F,A2,Blunt weapon assault
7171,4203,165,Odika Chaudhary,45,F,A1,Social media impersonation
7172,4203,6856,Bhavya Mannan,54,F,A2,Fake KYC update call
7173,4203,6855,Neel Banik,48,T,A3,OTP fraud
7174,4203,6854,Watika Rajagopal,43,F,A4,Social media impersonation
7175,4204,45,Anjali Sant,19,F,A1,Family/relative-perpetrated
7176,4204,6857,Alexander Swamy,28,T,A2,Family/relative-perpetrated
7177,4205,6858,Viraj Brar,60,M,A1,Family/relative-perpetrated
7178,4206,6859,Eshana Bera,56,T,A1,Forced window/door entry
7179,4206,6861,Reva Kanda,23,F,A2,Forced window/door entry
7180,4206,6860,Anthony Kamdar,23,M,A3,Forced window/door entry
7181,4207,6862,Bhavani Upadhyay,58,F,A1,Daylight chain/bag snatching
7182,4208,6863,Kavya Shere,61,F,A1,Forced window/door entry
7183,4208,6864,Gaurav Prakash,46,M,A2,Vehicle theft with duplicate key
7184,4209,6865,George Rajagopal,47,M,A1,Ambush attack at night
7185,4210,6866,Advaith Balay,28,M,A1,Vehicle theft with duplicate key
7186,4211,193,Gayathri Iyer,34,T,A1,Forced window/door entry
7187,4212,198,Vanya Babu,48,F,A1,OTP fraud
7188,4213,6867,Nicholas Handa,57,M,A1,Blunt weapon assault
7189,4214,6868,Hemangini Bhagat,46,F,A1,Ambush attack at night
7190,4215,6870,Samaksh Dewan,63,M,A1,Lock-picking
7191,4215,6869,Shaurya Kanda,52,M,A2,Forced window/door entry
7192,4216,6871,Patrick Tak,39,T,A1,Workplace harassment
7193,4216,6873,Harinakshi Mallick,32,T,A2,Workplace harassment
7194,4216,6872,Chaaya Chaudhari,48,F,A3,Persistent online stalking before offence
7195,4217,6874,Jai Mammen,63,M,A1,OTP fraud
7196,4218,6877,Rachit Walia,52,T,A1,Knife-related assault
7197,4218,6875,Samesh Pathak,27,M,A2,Blunt weapon assault
7198,4218,230,Zashil Borde,35,M,A3,Unarmed physical assault
7199,4218,6876,Vyanjana Bath,57,T,A4,Knife-related assault
7200,4219,6879,Xavier Maharaj,25,M,A1,Persistent online stalking before offence
7201,4219,6878,Omya Bajaj,60,T,A2,Workplace harassment
7202,4220,6880,Kala Gulati,35,F,A1,Vehicle theft with duplicate key
7203,4221,6881,Jeet Varughese,31,T,A1,Lock-picking
7204,4222,6882,Krisha Nadkarni,40,F,A1,Ponzi / fake investment scheme
7205,4223,6883,Sudiksha Ravi,61,T,A1,Family/relative-perpetrated
7206,4223,50,Girish Mand,41,T,A2,Workplace harassment
7207,4224,6884,Daksh Suresh,45,M,A1,Cheque bounce fraud
7208,4225,6885,Ekapad Gulati,49,M,A1,Unarmed physical assault
7209,4226,6886,Atharv Walla,20,T,A1,Persistent online stalking before offence
7210,4226,250,Nikita Yohannan,29,T,A2,Workplace harassment
7211,4227,6887,Mahika Kapoor,60,T,A1,Forced window/door entry
7212,4228,6888,Lohit Nagy,56,M,A1,Lock-picking
7213,4229,6891,Noah Sehgal,39,M,A1,OTP fraud
7214,4229,6890,Chatresh Lad,61,M,A2,Phishing link / fake link
7215,4229,6889,Diya Shankar,30,F,A3,Phishing link / fake link
7216,4229,6892,Chaitaly Jayaraman,27,T,A4,OTP fraud
7217,4230,205,Diya Narayanan,30,F,A1,Daylight chain/bag snatching
7218,4231,6894,Aishani Bhakta,46,F,A1,Forced window/door entry
7219,4231,6893,Mohini Chokshi,56,F,A2,Forced window/door entry
7220,4232,6895,Jagvi Patel,44,T,A1,Persistent online stalking before offence
7221,4232,92,Edhitha Deshpande,29,F,A2,Workplace harassment
7222,4233,6899,Chasmum Thaker,38,T,A1,Fake KYC update call
7223,4233,6897,Ekapad Kaul,62,M,A2,Phishing link / fake link
7224,4233,6896,Dhriti Bhasin,20,F,A3,Fake KYC update call
7225,4233,6898,Praneel Suri,62,T,A4,OTP fraud
7226,4234,6900,Amruta Sharma,58,F,A1,Vehicle theft with duplicate key
7227,4234,6901,Kevin Nayak,32,T,A2,Lock-picking
7228,4235,6905,Bhavika Mohan,65,F,A1,Blunt weapon assault
7229,4235,6903,Kai Maharaj,65,T,A2,Unarmed physical assault
7230,4235,6902,Isha Goda,17,T,A3,Knife-related assault
7231,4235,6904,Oscar Bala,64,M,A4,Unarmed physical assault
7232,4236,214,Jackson Lad,24,T,A1,Ambush attack at night
7233,4237,6908,Simon Narang,20,M,A1,Forced window/door entry
7234,4237,6906,Aayush Barman,24,T,A2,Daylight chain/bag snatching
7235,4237,6907,Ekani Kaul,63,T,A3,Vehicle theft with duplicate key
7236,4238,6909,Bishakha Mane,64,T,A1,Shell company fraud
7237,4239,6910,Finn Nath,62,M,A1,Loan-default cheating
7238,4240,6912,Vaishnavi Dhillon,18,T,A1,Lock-picking
7239,4240,6911,Lakshmi Narang,58,F,A2,Lock-picking
7240,4240,94,Ranbir Varughese,40,M,A3,Forced window/door entry
7241,4241,6913,Zayan Sagar,47,T,A1,Ambush attack at night
7242,4242,6914,Harish Dhar,45,T,A1,Family/relative-perpetrated
7243,4242,6915,Keya Sarraf,45,F,A2,Family/relative-perpetrated
7244,4243,6917,Warhi Agrawal,35,F,A1,Phishing link / fake link
7245,4243,6916,Unni Kar,23,F,A2,Phishing link / fake link
7246,4244,6918,Anya Joshi,55,F,A1,Blunt weapon assault
7247,4245,6919,Falguni Garg,64,T,A1,OTP fraud
7248,4246,6920,Aryan Parmer,27,M,A1,Unarmed physical assault
7249,4247,6921,Nidhi Sood,56,T,A1,Family/relative-perpetrated
7250,4247,6922,Gabriel Shah,16,M,A2,Persistent online stalking before offence
7251,4248,6923,Harrison Bahl,44,M,A1,Forced window/door entry
7252,4249,6924,Pooja Srivastava,62,F,A1,Unarmed physical assault
7253,4250,6925,Charan Dalal,21,M,A1,Daylight chain/bag snatching
7254,4250,6926,Ekbal Kala,55,T,A2,Lock-picking
7255,4251,6927,Anthony Chad,61,M,A1,Blunt weapon assault
7256,4251,6928,Baljiwan Subramanian,21,T,A2,Knife-related assault
7257,4252,137,Sachi Patel,56,T,A1,Fake KYC update call
7258,4253,6929,Rohan Venkatesh,47,M,A1,Vehicle theft with duplicate key
7259,4254,6930,Bhavya Talwar,21,T,A1,Ponzi / fake investment scheme
7260,4255,6931,Odika Issac,57,F,A1,Fake KYC update call
7261,4255,6932,Lohit Garg,42,T,A2,Phishing link / fake link
7262,4256,6933,Turvi Kale,61,F,A1,Knife-related assault
7263,4257,6934,Yauvani Shan,18,F,A1,Blunt weapon assault
7264,4257,6935,Bahadurjit Chatterjee,61,T,A2,Blunt weapon assault
7265,4258,6936,Sai Agarwal,20,F,A1,Ambush attack at night
7266,4259,6937,Faraj Devi,28,M,A1,Forced window/door entry
7267,4259,6938,Eta Sridhar,64,T,A2,Vehicle theft with duplicate key
7268,4260,6939,Nikita Jayaraman,63,T,A1,Workplace harassment
7269,4260,6940,Samar Dubey,46,T,A2,Persistent online stalking before offence
7270,4261,6941,Janani Chadha,33,F,A1,Unarmed physical assault
7271,4262,6942,Devika Shukla,47,F,A1,Family/relative-perpetrated
7272,4263,6944,Imaran Kaur,56,M,A1,Ponzi / fake investment scheme
7273,4263,6945,Vasudha Devi,34,T,A2,Shell company fraud
7274,4263,164,Tristan Aurora,41,T,A3,Ponzi / fake investment scheme
7275,4263,6943,Radhika Kata,28,F,A4,Cheque bounce fraud
7276,4264,192,Vincent Chandran,43,T,A1,Daylight chain/bag snatching
7277,4264,6946,Jeevika Rao,48,T,A2,Lock-picking
7278,4265,6948,Sneha Thakur,17,T,A1,Vehicle theft with duplicate key
7279,4265,6949,Brijesh Bakshi,47,T,A2,Forced window/door entry
7280,4265,6947,Kalpit Varkey,29,M,A3,Lock-picking
7281,4266,6950,Gabriel Nair,30,T,A1,Lock-picking
7282,4266,6951,Urvashi Chad,16,F,A2,Daylight chain/bag snatching
7283,4267,6952,Qabil Hayer,46,M,A1,Knife-related assault
7284,4267,6953,Qasim Shukla,49,M,A2,Blunt weapon assault
7285,4268,6955,Lakshit Pandey,64,T,A1,Knife-related assault
7286,4268,6954,Aadhya Tara,23,F,A2,Ambush attack at night
7287,4269,6958,Vansha Mall,16,T,A1,Fake KYC update call
7288,4269,6956,Aarush Gara,56,M,A2,Phishing link / fake link
7289,4269,6957,Henry Om,38,M,A3,Social media impersonation
7290,4270,4,Osha Modi,51,F,A1,Ponzi / fake investment scheme
7291,4271,6959,Suhani Kanda,61,F,A1,Knife-related assault
7292,4272,6960,Caleb Parsa,62,M,A1,Ambush attack at night
7293,4273,6961,Chandani Tiwari,40,T,A1,Fake KYC update call
7294,4274,6962,Megha Kakar,54,T,A1,Cheque bounce fraud
7295,4274,6963,Triveni Sehgal,35,F,A2,Shell company fraud
7296,4275,6964,Dalbir Baral,45,M,A1,Family/relative-perpetrated
7297,4276,6965,Gauri Dada,47,F,A1,Lock-picking
7298,4277,6966,Max Verma,63,M,A1,Loan-default cheating
7299,4278,6967,Sathvik Choudhary,16,M,A1,Forced window/door entry
7300,4279,6968,Ekaja Bakshi,22,F,A1,Vehicle theft with duplicate key
7301,4280,6969,Mitesh Comar,56,T,A1,Loan-default cheating
7302,4281,6970,Azad Gour,34,M,A1,Knife-related assault
7303,4282,6971,Raagini Mangal,43,T,A1,Unarmed physical assault
7304,4283,6972,Henry Halder,25,M,A1,Workplace harassment
7305,4284,6973,Anirudh Dhingra,37,T,A1,Lock-picking
7306,4285,6974,Vaishnavi Raval,30,F,A1,Lock-picking
7307,4286,6975,Dev Babu,34,M,A1,Unarmed physical assault
7308,4287,6976,Megha Anne,23,F,A1,Forced window/door entry
7309,4287,6979,Dakshesh Patla,43,M,A2,Forced window/door entry
7310,4287,6978,Hemangini Dani,33,T,A3,Daylight chain/bag snatching
7311,4287,6977,Aadi Ramaswamy,54,M,A4,Daylight chain/bag snatching
7312,4288,6980,Arin Pai,50,M,A1,Phishing link / fake link
7313,4289,6981,Tripti Gandhi,21,F,A1,Shell company fraud
7314,4290,6982,Devansh Buch,24,M,A1,Lock-picking
7315,4291,6983,Michael Tank,27,M,A1,Daylight chain/bag snatching
7316,4292,96,Lakshit Contractor,47,T,A1,Knife-related assault
7317,4292,6984,Geetika Tiwari,20,F,A2,Ambush attack at night
7318,4293,6985,Hemal Pandit,65,F,A1,Knife-related assault
7319,4294,6986,Veer Handa,38,M,A1,Family/relative-perpetrated
7320,4294,6987,Chaaya Bal,50,T,A2,Workplace harassment
7321,4294,6989,Yasti Bobal,27,F,A3,Workplace harassment
7322,4294,6988,William Divan,59,M,A4,Persistent online stalking before offence
7323,4295,6990,Sai Seshadri,19,M,A1,Vehicle theft with duplicate key
7324,4296,6992,Yamini Das,25,F,A1,Workplace harassment
7325,4296,6991,Zinal Balan,43,F,A2,Persistent online stalking before offence
7326,4296,6993,Lucky Sehgal,37,M,A3,Persistent online stalking before offence
7327,4297,6994,Jeet Pandit,61,M,A1,Phishing link / fake link
7328,4297,151,Sathvik Sarna,26,M,A2,Phishing link / fake link
7329,4298,6995,Ayushman Dara,45,T,A1,Shell company fraud
7330,4298,6996,Mitali Deshpande,50,T,A2,Shell company fraud
7331,4299,6997,Abhiram Apte,42,T,A1,Forced window/door entry
7332,4300,6998,Pranit Balasubramanian,51,M,A1,Phishing link / fake link
7333,4301,6999,Gopal Sheth,49,T,A1,Blunt weapon assault
7334,4301,7001,Anika Karnik,17,F,A2,Blunt weapon assault
7335,4301,7000,Patrick Kota,17,T,A3,Knife-related assault
7336,4302,7002,Ishanvi Ratti,64,T,A1,Persistent online stalking before offence
7337,4302,7003,Aradhana Thaman,49,T,A2,Persistent online stalking before offence
7338,4302,189,Patrick Krishnamurthy,43,M,A3,Persistent online stalking before offence
7339,4303,7004,Arya Konda,35,T,A1,Vehicle theft with duplicate key
7340,4303,7005,Warinder Luthra,16,M,A2,Daylight chain/bag snatching
7341,4304,7006,Abeer Sant,18,M,A1,Forced window/door entry
7342,4305,7007,Aarnav Raja,57,M,A1,Lock-picking
7343,4305,7009,Aashi Walia,51,F,A2,Daylight chain/bag snatching
7344,4305,7010,Devika Lall,19,T,A3,Daylight chain/bag snatching
7345,4305,7008,Krishna Patil,45,F,A4,Daylight chain/bag snatching
7346,4306,7011,Udyati Chaudhry,50,F,A1,Fake KYC update call
7347,4307,7012,Wazir Boase,39,T,A1,Forced window/door entry
7348,4308,7013,Bhavani Gupta,22,F,A1,Workplace harassment
7349,4309,7014,Xiti More,27,T,A1,Blunt weapon assault
7350,4310,7015,Varenya Thakkar,24,T,A1,Blunt weapon assault
7351,4310,7016,Akshay Choudhary,56,M,A2,Unarmed physical assault
7352,4311,7017,Henry Dalal,41,M,A1,Vehicle theft with duplicate key
7353,4312,7019,Eesha Nanda,22,F,A1,Forced window/door entry
7354,4312,7018,Yuvraj Bawa,39,M,A2,Lock-picking
7355,4313,7022,Inaya Murty,47,T,A1,Daylight chain/bag snatching
7356,4313,7021,Lohit Gola,63,M,A2,Vehicle theft with duplicate key
7357,4313,7020,Krishna Sharaf,20,F,A3,Lock-picking
7358,4314,93,Harshil Chanda,46,M,A1,Knife-related assault
7359,4315,7023,Karan Dave,45,M,A1,Lock-picking
7360,4315,7025,Anya Batta,34,F,A2,Daylight chain/bag snatching
7361,4315,7024,Gauri Goda,27,F,A3,Daylight chain/bag snatching
7362,4316,7026,Mason Chahal,41,T,A1,OTP fraud
7363,4316,7027,Azaan Naidu,61,M,A2,Social media impersonation
7364,4317,7028,Rayaan Chatterjee,27,M,A1,Forced window/door entry
7365,4318,7029,Chanchal Bandi,35,F,A1,Daylight chain/bag snatching
7366,4319,7030,Vasatika Iyengar,64,F,A1,Knife-related assault
7367,4320,7031,Aadhya Thakkar,25,T,A1,Phishing link / fake link
7368,4320,7032,Peter Choudhry,29,T,A2,Fake KYC update call
7369,4321,7033,Bhavna Bedi,17,F,A1,Knife-related assault
7370,4322,7034,Chameli Sen,16,F,A1,Ambush attack at night
7371,4322,7035,Ekaraj Ganguly,22,M,A2,Knife-related assault
7372,4323,7037,Arya Mandal,42,F,A1,Daylight chain/bag snatching
7373,4323,7036,Irya Rao,54,T,A2,Forced window/door entry
7374,4323,7039,Ekaja Bhandari,21,F,A3,Forced window/door entry
7375,4323,7038,Yadavi Rattan,25,F,A4,Forced window/door entry
7376,4324,7041,Azaan Vyas,20,T,A1,Unarmed physical assault
7377,4324,7040,Xiti Bedi,58,T,A2,Knife-related assault
7378,4324,7042,Balvan Krishna,64,T,A3,Ambush attack at night
7379,4325,7043,Nakul Dayal,22,T,A1,Cheque bounce fraud
7380,4326,7044,Hemal Wali,60,F,A1,Loan-default cheating
7381,4327,7045,Ishita Madan,38,F,A1,Ponzi / fake investment scheme
7382,4328,7047,Teerth Lala,29,T,A1,Cheque bounce fraud
7383,4328,7046,Bhavya Devan,60,F,A2,Ponzi / fake investment scheme
7384,4329,7048,Gaurika Sathe,56,T,A1,Ponzi / fake investment scheme
7385,4329,138,Ekapad Banerjee,46,M,A2,Ponzi / fake investment scheme
7386,4329,163,Ekanta Goda,21,F,A3,Cheque bounce fraud
7387,4330,7049,Aarna Rao,54,F,A1,Family/relative-perpetrated
7388,4331,7050,Advay Wagle,38,M,A1,Vehicle theft with duplicate key
7389,4331,7051,Yoshita Bail,57,F,A2,Vehicle theft with duplicate key
7390,4332,7052,Ronith Ahuja,25,M,A1,Unarmed physical assault
7391,4333,7053,Gaurang Mall,20,M,A1,Loan-default cheating
7392,4334,7056,Widisha Sahni,30,F,A1,Vehicle theft with duplicate key
7393,4334,7054,William Apte,62,M,A2,Vehicle theft with duplicate key
7394,4334,7055,Oscar Chauhan,53,T,A3,Lock-picking
7395,4335,7057,Wazir Gade,46,T,A1,Ambush attack at night
7396,4336,7058,Chatura Chana,18,M,A1,Loan-default cheating
7397,4337,7059,Jagvi Sura,46,T,A1,Persistent online stalking before offence
7398,4337,7060,Anmol Jayaraman,37,M,A2,Persistent online stalking before offence
7399,4338,7061,Atharv Kumer,55,M,A1,Fake KYC update call
7400,4339,7063,Manan Chopra,22,M,A1,Social media impersonation
7401,4339,7062,Rishi Kala,30,M,A2,Fake KYC update call
7402,4340,7064,Yatin Tandon,62,M,A1,Vehicle theft with duplicate key
7403,4341,7066,Vansha Borah,57,F,A1,Family/relative-perpetrated
7404,4341,7067,Ikshita Viswanathan,47,T,A2,Persistent online stalking before offence
7405,4341,7065,Urvi Keer,17,F,A3,Workplace harassment
7406,4342,7068,Darsh Dara,39,M,A1,Ambush attack at night
7407,4342,7070,Jagat Khanna,35,M,A2,Ambush attack at night
7408,4342,7069,Panini Kapadia,16,F,A3,Blunt weapon assault
7409,4343,7071,Deepa Merchant,63,T,A1,Forced window/door entry
7410,4343,7072,Manthan Sahota,54,M,A2,Vehicle theft with duplicate key
7411,4344,7074,Chaman Sule,37,F,A1,Ambush attack at night
7412,4344,7073,Anmol Madan,46,T,A2,Blunt weapon assault
7413,4345,7075,Kavya Mani,20,F,A1,Ambush attack at night
7414,4345,7076,Arunima Kata,41,F,A2,Ambush attack at night
7415,4346,7077,Patrick Kibe,27,M,A1,Daylight chain/bag snatching
7416,4346,7078,Xalak Thaker,30,T,A2,Daylight chain/bag snatching
7417,4347,202,Chanakya Talwar,44,M,A1,Social media impersonation
7418,4348,7080,Ishwar Narang,19,M,A1,Persistent online stalking before offence
